Date,0788.HK,9901.HK,AC.PA,AENA.MC,AGL.MI,ALSEA.MX,AMS.MC,ANGI,ATHM,ATL.MI,BABA,BEKE,BIDU,CIEL3.SA,CINE.L,COTY,DUFN.SW,EDU,IRTC,JSG.L,KC,KRN.DE,MEL.MC,MSGE,MTX.DE,NOK,PLAY,PROSF,REAL,SABR,SPY,SSPG.L,TAL,TCEHY,TKA.DE,WYNN,YSG
2015-01-19,,,35.66875457763672,,6.330881118774414,37.305355072021484,30.24222755432129,,,17.80322265625,,,,16.788408279418945,124.97541046142578,,100.8764419555664,,,58.299285888671875,,75.90180969238281,9.110588073730469,,70.4561767578125,,,,,,,256.32244873046875,,,19.996353149414062,,
2015-01-20,,,35.84983825683594,,6.33558464050293,37.78424072265625,30.28743553161621,4.989999771118164,35.09354019165039,17.878093719482422,100.04000091552734,,220.36000061035156,16.97308921813965,125.9397964477539,16.12513542175293,101.19567108154297,1.9675673246383667,,59.179283142089844,,75.8473129272461,9.319263458251953,,70.34028625488281,6.479203224182129,28.399696350097656,,,17.40151023864746,178.5776824951172,254.89955139160156,4.646134853363037,15.776117324829102,20.507226943969727,125.34783935546875,
2015-01-21,,,36.99518966674805,,6.340287685394287,37.87044143676758,30.29647445678711,5.260000228881836,35.453125,17.853139877319336,103.29000091552734,,228.27999877929688,17.118200302124023,127.38629913330078,16.176822662353516,101.03605651855469,1.9061720371246338,,62.039241790771484,,76.47408294677734,9.077388763427734,,71.17829895019531,6.5129923820495605,27.87069320678711,,,17.40151023864746,179.47915649414062,256.037841796875,4.564797878265381,16.30657196044922,20.637353897094727,126.1068344116211,
2015-01-22,,,37.950401306152344,,6.467282295227051,38.588775634765625,30.400449752807617,5.21999979019165,34.72423553466797,18.26078224182129,104.0,,229.8800048828125,17.346851348876953,129.1342315673828,16.478302001953125,100.23797607421875,1.8681656122207642,,61.599246978759766,,72.57725524902344,9.248124122619629,,73.00592041015625,6.648151874542236,27.50822639465332,,,17.863807678222656,182.14820861816406,251.3895263671875,4.868564605712891,16.79773712158203,21.13376808166504,129.93707275390625,
2015-01-23,,,39.56203842163086,,6.6601243019104,39.36457061767578,30.793733596801758,5.329999923706055,34.01478576660156,18.44380760192871,103.11000061035156,,233.3300018310547,16.959901809692383,131.7862548828125,16.323257446289062,101.514892578125,1.8155412673950195,,60.7192497253418,,72.53182983398438,9.290807723999023,,75.97464752197266,6.673494815826416,27.557209014892578,,,18.064422607421875,181.1494903564453,262.7732238769531,5.007998466491699,16.78791046142578,21.639822006225586,128.86033630371094,
2015-01-26,,,40.236572265625,,6.895298480987549,39.69979476928711,31.20057487487793,5.139999866485596,34.35493469238281,18.83481216430664,103.98999786376953,,229.4600067138672,16.559757232666016,134.07659912109375,16.66781234741211,105.02642059326172,1.8184648752212524,,60.7192497253418,,75.55665588378906,9.67021656036377,,75.98356628417969,6.757968425750732,27.60619354248047,,,17.384063720703125,181.57369995117188,258.9786376953125,5.0129780769348145,17.367483139038086,21.76512908935547,137.52696228027344,
2015-01-27,,,39.39453125,,7.012885093688965,39.6231689453125,31.602909088134766,4.929999828338623,35.006072998046875,18.668428421020508,102.94000244140625,,227.52999877929688,17.10500717163086,132.5998992919922,16.452465057373047,104.30814361572266,1.7979997396469116,,61.599246978759766,,74.66646575927734,9.542166709899902,,73.4962387084961,6.766416549682617,27.713951110839844,,,17.497453689575195,179.1786346435547,260.6861572265625,5.064436435699463,17.112077713012695,21.678377151489258,136.82969665527344,
2015-01-28,,,39.6571044921875,,7.069326877593994,39.46035385131836,32.42111587524414,4.840000152587891,35.939048767089844,18.77657699584961,98.44999694824219,,220.30999755859375,17.17975425720215,131.8464813232422,16.12513542175293,105.50526428222656,1.7979997396469116,,62.039241790771484,,75.71105194091797,9.807754516601562,,74.28076934814453,6.6650471687316895,28.017637252807617,,,17.480010986328125,176.88076782226562,261.63482666015625,5.175652027130127,17.12190055847168,22.169973373413086,135.4529571533203,
2015-01-29,,,39.90609359741211,,7.003478527069092,39.90092468261719,32.240299224853516,4.699999809265137,34.918601989746094,19.04279327392578,89.80999755859375,,220.38999938964844,17.685436248779297,131.60537719726562,16.6419677734375,108.7773666381836,1.7931270599365234,,62.039241790771484,,75.5748062133789,9.746099472045898,,73.2287826538086,6.546782970428467,28.096010208129883,,,17.90741729736328,178.51580810546875,264.6705017089844,5.228768825531006,17.05314064025879,21.808507919311523,135.00286865234375,
2015-01-30,,,40.1324462890625,,7.135175704956055,38.42595291137695,32.4683723449707,4.590000152587891,34.61732864379883,18.992876052856445,89.08000183105469,,217.9199981689453,17.58869743347168,128.07949829101562,16.3835506439209,108.21871948242188,1.782407283782959,,61.92924118041992,,76.38323974609375,9.66073226928711,,72.32835388183594,6.420070171356201,28.154787063598633,,,17.820188522338867,176.27099609375,264.8602600097656,5.147432327270508,16.52268409729004,22.256725311279297,130.572509765625,
